project,plate,well,embryo,embryo_volume,embryo_surface_area,embryo_center,embryo_bounding_sphere_center,embryo_bounding_sphere_radius,embryo_sphericity_1,embryo_sphericity_2,compactness_1,compactness_2,spherical_disproportion,adjacent_cells_to_i,adjacent_cells_shared_surface_area,unit_embryo_surface_area,unit_embryo_bounding_sphere_center,unit_embryo_bounding_sphere_radius,unit_embryo_center
20220501,102,3,10,246001.64777767588,20716.79648122189,"[51.89329489650956, 58.25442153873246, 53.57605536453488]","[48.47214639324666, 56.64199965793784, 49.16674863540941]",47.876949674358826,0.916474113041622,1.091138293782428,0.0465456586631251,0.7697693359874961,1.0911382937824283,"[[2, 6, 7, 10, 14], [1, 3, 5, 7, 8, 12, 14], [2, 4, 5, 6, 7, 8], [3, 5, 6, 8, 9, 11, 13], [2, 3, 4, 6, 8, 9, 12, 13], [1, 3, 4, 5, 7, 8, 10, 11, 15], [1, 2, 3, 6, 8, 10, 12, 14, 15], [2, 3, 4, 5, 6, 7, 11, 12, 13, 15], [4, 5, 11, 13], [1, 6, 7, 11, 14, 15], [4, 6, 8, 9, 10, 12, 13, 15], [2, 5, 7, 8, 11, 13, 14, 15], [4, 5, 8, 9, 11, 12, 15], [1, 2, 7, 10, 12, 15], [6, 7, 8, 10, 11, 12, 13, 14]]","[[142.116455078125, 291.23712158203125, 883.8719482421875, 695.76318359375, 573.3161010742188], [142.116455078125, 347.1222229003906, 9.332996368408203, 511.2835998535156, 409.6192321777344, 645.4219970703125, 314.3773193359375], [347.1222229003906, 233.63954162597656, 363.00421142578125, 283.6161804199219, 280.2803649902344, 300.5312805175781], [233.63954162597656, 431.0814514160156, 687.6563720703125, 91.61490631103516, 584.9287109375, 435.3865966796875, 42.02937316894531], [9.332996368408203, 363.00421142578125, 431.0814514160156, 1.8810006380081177, 483.3725280761719, 468.217529296875, 201.28421020507812, 374.3890380859375], [291.23712158203125, 283.6161804199219, 687.6563720703125, 1.8810006380081177, 580.6860961914062, 479.7054138183594, 373.3880310058594, 318.7728271484375, 35.56730270385742], [883.8719482421875, 511.2835998535156, 280.2803649902344, 580.6860961914062, 312.90118408203125, 155.04237365722656, 136.85406494140625, 315.3878479003906, 57.65714645385742], [409.6192321777344, 300.5312805175781, 91.61490631103516, 483.3725280761719, 479.7054138183594, 312.90118408203125, 132.05621337890625, 571.0704345703125, 271.9591064453125, 124.6879653930664], [584.9287109375, 468.217529296875, 421.7701416015625, 677.91064453125], [695.76318359375, 373.3880310058594, 155.04237365722656, 408.8669128417969, 272.3168029785156, 615.3181762695312], [435.3865966796875, 318.7728271484375, 132.05621337890625, 421.7701416015625, 408.8669128417969, 751.322021484375, 736.1763916015625, 907.1036987304688], [645.4219970703125, 201.28421020507812, 136.85406494140625, 571.0704345703125, 751.322021484375, 433.78582763671875, 475.7619323730469, 288.21435546875], [42.02937316894531, 374.3890380859375, 271.9591064453125, 677.91064453125, 736.1763916015625, 433.78582763671875, 12.379512786865234], [573.3161010742188, 314.3773193359375, 315.3878479003906, 272.3168029785156, 475.7619323730469, 537.2183227539062], [35.56730270385742, 57.65714645385742, 124.6879653930664, 615.3181762695312, 907.1036987304688, 288.21435546875, 12.379512786865234, 537.2183227539062]]",13.71164819118951,"[1.2509845873304244, 1.4583667886876563, 1.2701991025831798]",1.2285281389533922,[1.33504154 1.49869212 1.37833335]
20220501,102,3,12,211955.90093569737,19078.46042743856,"[52.18429125679791, 39.198240428042766, 39.829853855828425]","[50.79687856851683, 41.49190898246402, 38.852132518022565]",45.01856752026838,0.9010961626949284,1.1097594700761764,0.0453790695936722,0.7316669209119616,1.1097594700761766,"[[5, 6, 7, 8, 11, 12, 13, 16], [3, 4, 5, 6, 7, 8, 9], [2, 4, 6, 9, 10, 14], [2, 3, 5, 6, 10, 11], [1, 2, 4, 6, 8, 11, 13], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14], [1, 2, 6, 8, 9, 12], [1, 2, 5, 6, 7, 12], [2, 3, 6, 7, 10, 12, 13, 14], [3, 4, 6, 9, 11, 13, 14, 16], [1, 4, 5, 6, 10, 13, 16], [1, 6, 7, 8, 9, 13, 14, 16], [1, 5, 6, 9, 10, 11, 12, 14, 16], [3, 6, 9, 10, 12, 13, 16], [16], [1, 10, 11, 12, 13, 14, 15]]","[[436.01806640625, 11.88901138305664, 123.99812316894531, 616.179443359375, 371.4289245605469, 582.941162109375, 167.04319763183594, 379.199462890625], [309.2082214355469, 142.1117706298828, 173.8650360107422, 188.98648071289062, 554.5276489257812, 536.1939086914062, 231.06585693359375], [309.2082214355469, 101.4302978515625, 505.9046630859375, 483.3516845703125, 357.4294128417969, 0.7649998664855957], [142.1117706298828, 101.4302978515625, 615.5597534179688, 285.89251708984375, 199.46676635742188, 494.5125427246094], [436.01806640625, 173.8650360107422, 615.5597534179688, 419.4707336425781, 535.6776123046875, 320.9861145019531, 2.7855019569396973], [11.88901138305664, 188.98648071289062, 505.9046630859375, 285.89251708984375, 419.4707336425781, 91.61064147949219, 95.53949737548828, 255.07809448242188, 230.985107421875, 222.4982147216797, 76.33283233642578, 293.0530700683594, 40.76493453979492], [123.99812316894531, 554.5276489257812, 91.61064147949219, 652.085205078125, 474.261962890625, 645.2111206054688], [616.179443359375, 536.1939086914062, 535.6776123046875, 95.53949737548828, 652.085205078125, 38.11915969848633], [231.06585693359375, 483.3516845703125, 255.07809448242188, 474.261962890625, 16.506031036376953, 414.2668151855469, 91.90111541748047, 370.55462646484375], [357.4294128417969, 199.46676635742188, 230.985107421875, 16.506031036376953, 503.3978271484375, 66.468505859375, 423.1387023925781, 98.39537048339844], [371.4289245605469, 494.5125427246094, 320.9861145019531, 222.4982147216797, 503.3978271484375, 503.4946594238281, 490.6807861328125], [582.941162109375, 76.33283233642578, 645.2111206054688, 38.11915969848633, 414.2668151855469, 99.82749938964844, 60.14621353149414, 68.74055480957031], [167.04319763183594, 2.7855019569396973, 293.0530700683594, 91.90111541748047, 66.468505859375, 503.4946594238281, 99.82749938964844, 748.10595703125, 589.977294921875], [0.7649998664855957, 40.76493453979492, 370.55462646484375, 423.1387023925781, 60.14621353149414, 748.10595703125, 310.2336730957031], [14.692520141601562], [379.199462890625, 98.39537048339844, 490.6807861328125, 68.74055480957031, 589.977294921875, 310.2336730957031, 14.692520141601562]]",13.945648793772069,"[1.379023402676696, 1.1101485289748507, 1.051893253402938]",1.2121262953328322,[1.41087159 1.05977647 1.07685297]
20220726,202,1,4,334723.6874628614,25860.86995311603,"[55.886390050916305, 53.21661306840909, 53.14879033476487]","[56.45734661086945, 54.46234874152064, 50.31453513476744]",51.22239825646352,0.9014990892576276,1.109263461179408,0.0454095099791374,0.7326488578901187,1.109263461179408,"[[2, 8, 10, 12, 13, 14, 15, 17, 19, 21], [1, 4, 8, 10, 13, 14, 16, 17, 18, 21], [5, 11, 12, 14, 15, 18, 20, 22, 23], [2, 8, 9, 10, 13, 16, 17, 28], [3, 10, 11, 14, 16, 18, 23], [12, 15, 19, 20, 21, 25], [8, 9, 13, 17, 19, 21, 25, 27], [1, 2, 4, 7, 9, 14, 16, 17, 18, 19, 21, 23, 25, 26, 27, 28, 29], [4, 7, 8, 17, 27, 28], [1, 2, 4, 5, 11, 12, 13, 14, 16], [3, 5, 10, 12, 14], [1, 3, 6, 10, 11, 13, 14, 15, 17, 19, 20, 21, 25], [1, 2, 4, 7, 10, 12, 17, 19], [1, 2, 3, 5, 8, 10, 11, 12, 15, 16, 18, 21], [1, 3, 6, 12, 14, 18, 20, 21, 22, 24, 25], [2, 4, 5, 8, 10, 14, 18, 23, 28, 29], [1, 2, 4, 7, 8, 9, 12, 13, 19, 21], [2, 3, 5, 8, 14, 15, 16, 21, 22, 23, 24, 26], [1, 6, 7, 8, 12, 13, 17, 21, 25, 27], [3, 6, 12, 15, 21, 22, 24, 25], [1, 2, 6, 7, 8, 12, 14, 15, 17, 18, 19, 20, 24, 25, 26], [3, 15, 18, 20, 23, 24, 29], [3, 5, 8, 16, 18, 22, 24, 26, 28, 29], [15, 18, 20, 21, 22, 23, 25, 26, 29], [6, 7, 8, 12, 15, 19, 20, 21, 24, 26, 27, 29], [8, 18, 21, 23, 24, 25, 27, 28, 29], [7, 8, 9, 19, 25, 26, 28, 29], [4, 8, 9, 16, 23, 26, 27, 29], [8, 16, 22, 23, 24, 25, 26, 27, 28]]","[[405.6026916503906, 3.006002426147461, 240.7334747314453, 936.7866821289062, 317.19873046875, 266.3934326171875, 46.01634979248047, 219.31126403808594, 1.7190009355545044, 62.39519500732422], [405.6026916503906, 368.1694641113281, 122.58488464355469, 491.7315673828125, 364.52691650390625, 152.3951416015625, 207.40103149414062, 275.2095947265625, 10.309503555297852, 4.801502704620361], [440.54156494140625, 80.85816192626953, 54.21500015258789, 317.870849609375, 393.42626953125, 201.25613403320312, 146.057861328125, 482.82318115234375, 92.50537109375], [368.1694641113281, 263.9774169921875, 190.2420196533203, 11.205010414123535, 52.469024658203125, 456.63916015625, 246.99952697753906, 84.5928726196289], [440.54156494140625, 58.64714050292969, 24.070283889770508, 233.30484008789062, 669.2364501953125, 359.9455261230469, 464.0879211425781], [671.1407470703125, 191.16136169433594, 123.65174102783203, 446.4710693359375, 7.757990837097168, 494.7156982421875], [111.9291763305664, 368.02294921875, 284.0437927246094, 451.8387145996094, 529.3099365234375, 5.121000289916992, 19.107025146484375, 133.0215301513672], [3.006002426147461, 122.58488464355469, 263.9774169921875, 111.9291763305664, 494.648193359375, 0.0, 805.9464721679688, 224.93301391601562, 323.00396728515625, 0.37349995970726013, 408.0501403808594, 99.81929779052734, 108.9002685546875, 435.92388916015625, 307.8427734375, 973.926513671875, 28.52515411376953], [190.2420196533203, 368.02294921875, 494.648193359375, 373.36767578125, 100.60981750488281, 114.79247283935547], [240.7334747314453, 491.7315673828125, 11.205010414123535, 58.64714050292969, 147.4763946533203, 75.78846740722656, 83.62767791748047, 336.9003601074219, 256.56219482421875], [80.85816192626953, 24.070283889770508, 147.4763946533203, 43.43818283081055, 169.18869018554688], [936.7866821289062, 54.21500015258789, 671.1407470703125, 75.78846740722656, 43.43818283081055, 210.0370330810547, 246.73696899414062, 473.347412109375, 35.765953063964844, 403.83868408203125, 11.155516624450684, 165.38589477539062, 25.74418067932129], [317.19873046875, 364.52691650390625, 52.469024658203125, 284.0437927246094, 83.62767791748047, 210.0370330810547, 372.3282470703125, 168.0716552734375], [266.3934326171875, 152.3951416015625, 317.870849609375, 233.30484008789062, 0.0, 336.9003601074219, 169.18869018554688, 246.73696899414062, 334.06103515625, 82.85785675048828, 379.9744873046875, 65.66249084472656], [46.01634979248047, 393.42626953125, 191.16136169433594, 473.347412109375, 334.06103515625, 175.22140502929688, 470.6334533691406, 267.41510009765625, 79.29212951660156, 65.1581802368164, 3.118502616882324], [207.40103149414062, 456.63916015625, 669.2364501953125, 805.9464721679688, 256.56219482421875, 82.85785675048828, 323.632080078125, 181.72799682617188, 379.92974853515625, 2.8485021591186523], [219.31126403808594, 275.2095947265625, 246.99952697753906, 451.8387145996094, 224.93301391601562, 373.36767578125, 35.765953063964844, 372.3282470703125, 194.20420837402344, 106.7117919921875], [10.309503555297852, 201.25613403320312, 359.9455261230469, 323.00396728515625, 379.9744873046875, 175.22140502929688, 323.632080078125, 315.1148376464844, 135.85061645507812, 179.14891052246094, 270.22869873046875, 95.45159912109375], [1.7190009355545044, 123.65174102783203, 529.3099365234375, 0.37349995970726013, 403.83868408203125, 168.0716552734375, 194.20420837402344, 245.4423828125, 219.0801239013672, 5.463005065917969], [146.057861328125, 446.4710693359375, 11.155516624450684, 470.6334533691406, 26.554550170898438, 367.6692199707031, 217.25169372558594, 207.57244873046875], [62.39519500732422, 4.801502704620361, 7.757990837097168, 5.121000289916992, 408.0501403808594, 165.38589477539062, 65.66249084472656, 267.41510009765625, 106.7117919921875, 315.1148376464844, 245.4423828125, 26.554550170898438, 100.04227447509766, 474.660400390625, 78.3381576538086], [482.82318115234375, 79.29212951660156, 135.85061645507812, 367.6692199707031, 288.5706481933594, 824.8173217773438, 59.42586135864258], [92.50537109375, 464.0879211425781, 99.81929779052734, 181.72799682617188, 179.14891052246094, 288.5706481933594, 214.329833984375, 110.78962707519531, 2.8755016326904297, 488.8880920410156], [65.1581802368164, 270.22869873046875, 217.25169372558594, 100.04227447509766, 824.8173217773438, 214.329833984375, 364.8412780761719, 440.50982666015625, 470.17138671875], [494.7156982421875, 19.107025146484375, 108.9002685546875, 25.74418067932129, 3.118502616882324, 219.0801239013672, 207.57244873046875, 474.660400390625, 364.8412780761719, 270.7584533691406, 401.78277587890625, 37.49318313598633], [435.92388916015625, 95.45159912109375, 78.3381576538086, 110.78962707519531, 440.50982666015625, 270.7584533691406, 398.2965393066406, 376.83349609375, 372.9114074707031], [133.0215301513672, 307.8427734375, 100.60981750488281, 5.463005065917969, 401.78277587890625, 398.2965393066406, 265.28118896484375, 98.19918823242188], [84.5928726196289, 973.926513671875, 114.79247283935547, 379.92974853515625, 2.8755016326904297, 376.83349609375, 265.28118896484375, 306.6026306152344], [28.52515411376953, 2.8485021591186523, 59.42586135864258, 488.8880920410156, 470.17138671875, 37.49318313598633, 372.9114074707031, 98.19918823242188, 306.6026306152344]]",13.93941576214726,"[1.306041170008062, 1.2644629905905993, 1.1691935901220551]",1.1885166113119539,[1.29749824 1.2355148  1.23394018]
20220615,201,2,11,348152.1148023326,25730.794908865908,"[55.91061751187421, 51.855005959605144, 50.16208974798792]","[55.58647176649758, 52.49721707940226, 50.825691462567484]",51.34285554881721,0.9301299161824824,1.0751186287011216,0.0475898456713341,0.8046941406110999,1.0751186287011218,"[[3, 7, 8, 9, 10, 13, 26, 27], [5, 6, 7, 9, 10, 11, 12, 22, 23, 24], [1, 8, 9, 13, 16, 17, 26, 27, 28], [7, 10, 12, 14, 18, 22, 23, 24, 25, 26], [2, 6, 7, 8, 9, 11, 15, 16, 19], [2, 5, 11, 12, 14, 15, 19, 20, 21], [1, 2, 4, 5, 8, 9, 10, 22, 23, 26], [1, 3, 5, 7, 9, 13, 15, 16, 28], [1, 2, 3, 5, 7, 8, 10, 11, 13, 15, 27, 28], [1, 2, 4, 7, 9, 11, 13, 14, 15, 21, 23, 25, 26, 27], [2, 5, 6, 9, 10, 12, 14, 15, 21, 23, 24], [2, 4, 6, 11, 14, 18, 20, 24], [1, 3, 8, 9, 10, 15, 16, 17, 19, 21, 27, 28], [4, 6, 10, 11, 12, 18, 20, 21, 23, 24, 25, 26], [5, 6, 8, 9, 10, 11, 13, 16, 19, 21, 27], [3, 5, 8, 13, 15, 17, 19, 28], [3, 13, 16, 19, 21, 25, 26, 27], [4, 12, 14, 19, 20, 21, 25], [5, 6, 13, 15, 16, 17, 18, 20, 21], [6, 12, 14, 18, 19, 21], [6, 10, 11, 13, 14, 15, 17, 18, 19, 20, 25, 27], [2, 4, 7, 23, 24], [2, 4, 7, 10, 11, 14, 22, 24], [2, 4, 11, 12, 14, 22, 23], [4, 10, 14, 17, 18, 21, 26, 27], [1, 3, 4, 7, 10, 14, 17, 25, 27], [1, 3, 9, 10, 13, 15, 17, 21, 25, 26], [3, 8, 9, 13, 16]]","[[427.1153564453125, 691.1738891601562, 17.064014434814453, 380.7477111816406, 369.59393310546875, 36.25120544433594, 205.07032775878906, 135.2910614013672], [620.114501953125, 134.80911254882812, 288.5334777832031, 214.52203369140625, 143.93838500976562, 381.9447326660156, 234.30831909179688, 166.61767578125, 124.109619140625, 644.8500366210938], [427.1153564453125, 187.46214294433594, 113.32791137695312, 391.0538635253906, 160.86013793945312, 341.8977966308594, 38.362266540527344, 51.76719284057617, 344.41595458984375], [157.1927490234375, 20.72702407836914, 0.17550000548362732, 364.7643737792969, 46.94280242919922, 8.73000717163086, 396.970703125, 293.1830749511719, 291.8169860839844, 356.0509033203125], [620.114501953125, 736.6397094726562, 2.3895018100738525, 393.659423828125, 110.06547546386719, 550.9007568359375, 389.3623352050781, 25.938007354736328, 259.2874450683594], [134.80911254882812, 736.6397094726562, 463.2341003417969, 535.959228515625, 172.15203857421875, 123.08258819580078, 169.68603515625, 888.0988159179688, 257.70928955078125], [691.1738891601562, 288.5334777832031, 157.1927490234375, 2.3895018100738525, 45.83608627319336, 435.61260986328125, 253.3974151611328, 361.1611022949219, 158.2025909423828, 44.41460418701172], [17.064014434814453, 187.46214294433594, 393.659423828125, 45.83608627319336, 707.8903198242188, 60.100975036621094, 226.0157470703125, 152.52651977539062, 384.4809875488281], [380.7477111816406, 214.52203369140625, 113.32791137695312, 110.06547546386719, 435.61260986328125, 707.8903198242188, 479.2261962890625, 64.39797973632812, 197.24462890625, 176.31910705566406, 56.23994064331055, 11.26351261138916], [369.59393310546875, 143.93838500976562, 20.72702407836914, 253.3974151611328, 479.2261962890625, 264.49444580078125, 9.377999305725098, 383.7184753417969, 188.56944274902344, 163.8693084716797, 597.2538452148438, 94.11653137207031, 446.68988037109375, 486.7558898925781], [381.9447326660156, 550.9007568359375, 463.2341003417969, 64.39797973632812, 264.49444580078125, 52.77088928222656, 213.23297119140625, 282.24267578125, 106.37815856933594, 90.5877456665039, 105.9836196899414], [234.30831909179688, 0.17550000548362732, 535.959228515625, 52.77088928222656, 662.3870849609375, 319.6319885253906, 56.883426666259766, 486.76458740234375], [36.25120544433594, 391.0538635253906, 60.100975036621094, 197.24462890625, 9.377999305725098, 406.9822692871094, 437.6003723144531, 657.8291015625, 134.22848510742188, 82.71345520019531, 291.11065673828125, 54.188167572021484], [364.7643737792969, 172.15203857421875, 383.7184753417969, 213.23297119140625, 662.3870849609375, 898.8857421875, 39.6126594543457, 474.7915954589844, 366.05218505859375, 317.8161926269531, 380.7054443359375, 9.603001594543457], [389.3623352050781, 123.08258819580078, 226.0157470703125, 176.31910705566406, 188.56944274902344, 282.24267578125, 406.9822692871094, 261.68548583984375, 368.5951232910156, 372.4761657714844, 51.1778678894043], [160.86013793945312, 25.938007354736328, 152.52651977539062, 437.6003723144531, 261.68548583984375, 148.3171844482422, 388.7269592285156, 184.6830596923828], [341.8977966308594, 657.8291015625, 148.3171844482422, 205.67172241210938, 297.0926208496094, 262.7774353027344, 188.55799865722656, 692.4215698242188], [46.94280242919922, 319.6319885253906, 898.8857421875, 48.509254455566406, 386.4618835449219, 635.49365234375, 245.9300994873047], [259.2874450683594, 169.68603515625, 134.22848510742188, 368.5951232910156, 388.7269592285156, 205.67172241210938, 48.509254455566406, 579.0780029296875, 734.2352294921875], [888.0988159179688, 56.883426666259766, 39.6126594543457, 386.4618835449219, 579.0780029296875, 511.28558349609375], [257.70928955078125, 163.8693084716797, 106.37815856933594, 82.71345520019531, 474.7915954589844, 372.4761657714844, 297.0926208496094, 635.49365234375, 734.2352294921875, 511.28558349609375, 193.30377197265625, 144.8734893798828], [166.61767578125, 8.73000717163086, 361.1611022949219, 248.29049682617188, 52.48213195800781], [124.109619140625, 396.970703125, 158.2025909423828, 597.2538452148438, 90.5877456665039, 366.05218505859375, 248.29049682617188, 640.7255249023438], [644.8500366210938, 293.1830749511719, 105.9836196899414, 486.76458740234375, 317.8161926269531, 52.48213195800781, 640.7255249023438], [291.8169860839844, 94.11653137207031, 380.7054443359375, 262.7774353027344, 245.9300994873047, 193.30377197265625, 368.8179931640625, 231.5269317626953], [205.07032775878906, 38.362266540527344, 356.0509033203125, 44.41460418701172, 446.68988037109375, 9.603001594543457, 188.55799865722656, 368.8179931640625, 459.3244934082031], [135.2910614013672, 51.76719284057617, 56.23994064331055, 486.7558898925781, 291.11065673828125, 51.1778678894043, 692.4215698242188, 144.8734893798828, 231.5269317626953, 459.3244934082031], [344.41595458984375, 384.4809875488281, 11.26351261138916, 54.188167572021484, 184.6830596923828]]",13.510339142659904,"[1.2650554107991672, 1.1567133256808018, 1.113228579699951]",1.1768258950023436,[1.28115245 1.18822097 1.14942899]
